actual,proposed
0.0,19.527605056762695
0.0,19.940380096435547
0.0,20.382043838500977
0.0,20.62766456604004
0.0,20.774316787719727
0.0,20.870563507080078
0.0,21.00787353515625
0.0,21.184663772583008
0.0,21.44417953491211
0.0,21.738475799560547
0.0,22.06621742248535
0.0,22.426118850708008
0.0,22.772174835205078
0.0,23.104923248291016
0.0,23.380109786987305
0.0,23.68947410583496
0.0,24.031705856323242
0.0,24.36077308654785
0.0,24.67718505859375
0.0,24.936662673950195
0.0,25.14139747619629
0.0,25.383020401000977
0.0,25.570587158203125
0.0,25.750940322875977
0.0,25.969120025634766
0.0,26.178909301757812
0.0,26.38062858581543
0.0,26.485061645507812
0.0,26.495952606201172
0.0,26.4616641998291
0.0,26.33916664123535
0.0,26.22138214111328
0.0,26.152889251708984
0.0,26.087032318115234
0.0,25.978944778442383
0.0,25.919776916503906
0.0,25.81812286376953
0.0,25.630849838256836
0.0,25.406017303466797
0.0,25.10030746459961
0.0,24.672067642211914
0.0,24.215532302856445
0.0,23.731794357299805
0.0,23.221900939941406
0.0,22.68685531616211
0.0,22.172388076782227
0.0,21.632946014404297
0.0,21.159013748168945
0.0,20.74807357788086
0.0,20.21864891052246
0.0,19.66482162475586
0.0,19.04277229309082
0.0,18.31035804748535
0.0,17.516586303710938
0.0,16.708581924438477
0.0,15.886893272399902
0.0,15.052044868469238
0.0,14.249306678771973
0.0,13.477441787719727
0.0,12.600974082946777
0.0,11.668693542480469
0.0,10.772270202636719
0.0,9.999847412109375
0.0,9.346660614013672
0.0,8.718595504760742
0.0,8.248974800109863
0.0,7.797415733337402
0.0,7.40798807144165
0.0,6.98877477645874
0.0,6.5856852531433105
0.0,6.198098659515381
0.0,5.825419902801514
0.0,5.422314643859863
0.0,4.945186614990234
0.0,4.441646099090576
0.0,3.957472562789917
0.0,3.4919211864471436
0.0,2.999511957168579
0.0,2.5260415077209473
0.0,1.9812581539154053
0.0,1.4574280977249146
0.0,0.9537453651428223
0.0,0.5589582920074463
0.0,0.134591743350029
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.1782226264476776
0.0,1.3799684047698975
0.0,2.5354933738708496
0.0,3.691338300704956
0.0,4.757964611053467
0.0,5.783566474914551
0.0,6.814485549926758
0.0,7.8057541847229
0.0,8.714133262634277
0.0,9.542811393737793
0.0,10.205326080322266
0.0,10.752837181091309
0.0,11.324052810668945
0.0,11.873298645019531
0.0,12.490943908691406
0.0,13.129595756530762
0.0,13.654157638549805
0.0,14.113784790039062
0.0,14.466206550598145
0.0,14.760310173034668
0.0,14.953574180603027
0.0,15.094646453857422
0.0,15.140765190124512
0.0,15.14034652709961
0.0,15.09518051147461
0.0,15.006987571716309
0.0,14.966950416564941
0.0,14.838926315307617
0.0,14.671067237854004
0.0,14.554423332214355
0.0,14.397505760192871
0.0,14.201859474182129
0.0,13.924211502075195
0.0,13.657242774963379
0.0,13.311014175415039
0.0,12.843815803527832
0.0,12.260295867919922
0.0,11.609695434570312
0.0,10.93935489654541
0.0,10.205269813537598
0.0,9.454654693603516
0.0,8.688145637512207
0.0,7.90635871887207
0.0,7.065113067626953
0.0,6.077168941497803
0.0,5.037699222564697
0.0,3.9486820697784424
0.0,2.8567864894866943
0.0,1.6726001501083374
0.0,0.44443243741989136
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.9614093899726868
0.0,2.0435054302215576
0.0,3.0839827060699463
0.0,4.039677619934082
0.0,5.003378868103027
0.0,5.930014610290527
0.0,6.821010589599609
0.0,7.632974147796631
0.0,8.413707733154297
0.0,9.119649887084961
0.0,9.708917617797852
0.0,10.230756759643555
0.0,10.687762260437012
0.0,11.171954154968262
0.0,11.63752269744873
0.0,12.085186004638672
0.0,12.470867156982422
0.0,12.796950340270996
0.0,13.065729141235352
0.0,13.324170112609863
0.0,13.527911186218262
0.0,13.679052352905273
0.0,13.779616355895996
0.0,13.831549644470215
0.0,13.791958808898926
0.0,13.709126472473145
0.0,13.584720611572266
0.0,13.509859085083008
0.0,13.43787670135498
0.0,13.323904037475586
0.0,13.214314460754395
0.0,13.064175605773926
0.0,12.919812202453613
0.0,12.691473960876465
0.0,12.382390022277832
0.0,11.995672225952148
0.0,11.579063415527344
0.0,11.088951110839844
0.0,10.528162002563477
0.0,9.899418830871582
0.0,9.205330848693848
0.0,8.44841194152832
0.0,7.675845146179199
0.0,6.843465328216553
0.0,5.953573226928711
0.0,5.00838041305542
0.0,4.0100178718566895
0.0,2.960526943206787
0.0,1.9066375494003296
0.0,0.8485186696052551
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.3910105228424072
0.0,1.4950450658798218
0.0,2.6013803482055664
0.0,3.709927797317505
0.0,4.8206024169921875
0.0,5.978081703186035
0.0,7.135806560516357
0.0,8.293766975402832
0.0,9.407190322875977
0.0,10.477789878845215
0.0,11.50721263885498
0.0,12.497041702270508
0.0,13.448801040649414
0.0,14.408717155456543
0.0,15.331713676452637
0.0,16.219209671020508
0.0,17.072572708129883
0.0,17.89311408996582
0.0,18.637331008911133
0.0,19.352924346923828
0.0,20.040996551513672
0.0,20.657838821411133
0.0,21.250957489013672
0.0,21.910791397094727
0.0,22.63477325439453
0.0,23.37567138671875
0.0,24.17759895324707
0.0,25.038209915161133
0.0,25.865720748901367
0.0,26.571876525878906
0.0,27.161346435546875
0.0,27.7281436920166
0.0,28.228382110595703
0.0,28.66461753845215
0.0,29.084074020385742
0.0,29.4426326751709
386.4859619140625,29.787403106689453
383.075439453125,123.60318756103516
383.075439453125,123.87718200683594
386.4859313964844,124.14064025878906
389.89642333984375,124.43872833251953
386.4859313964844,124.77011108398438
383.075439453125,125.04399108886719
372.8439636230469,125.26256561279297
355.79180908203125,125.33844757080078
355.79180908203125,125.1875991821289
325.0979919433594,124.81874084472656
311.4560241699219,124.2850112915039
297.8143310546875,123.59275817871094
294.40386962890625,122.74808502197266
294.40386962890625,121.89112854003906
287.5828857421875,120.97760772705078
280.7621765136719,120.00969696044922
253.4785614013672,118.89996337890625
246.65757751464844,117.65386199951172
236.42640686035156,116.36615753173828
236.42640686035156,114.99369049072266
222.78443908691406,113.49496459960938
215.9637451171875,111.96434783935547
188.6801300048828,110.31355285644531
0.0,108.54720306396484
0.0,106.71449279785156
0.0,104.86275482177734
0.0,102.9031753540039
0.0,100.79515838623047
0.0,98.58916473388672
497.1041259765625,96.2889633178711
483.46246337890625,224.75440979003906
469.8207702636719,222.2765350341797
456.1788024902344,219.71490478515625
439.1266784667969,217.02796936035156
422.07452392578125,214.2205810546875
411.8430480957031,211.3868865966797
401.6118469238281,208.5278778076172
387.96990966796875,205.5997772216797
374.3282470703125,202.60525512695312
360.68658447265625,199.54684448242188
347.04461669921875,196.42701721191406
329.9924621582031,193.203369140625
309.5298156738281,189.8351287841797
295.88787841796875,186.41738891601562
282.2462158203125,182.95204162597656
268.60455322265625,179.44093322753906
251.55238342285156,175.84104919433594
234.4999542236328,172.1558074951172
217.4477996826172,168.38848876953125
196.98516845703125,164.49749755859375
0.0,160.48756408691406
0.0,156.36329650878906
0.0,152.17384338378906
0.0,147.92169189453125
469.27899169921875,143.60928344726562
452.226806640625,263.58465576171875
431.7641906738281,259.1138000488281
418.1225280761719,254.6358642578125
407.89105224609375,250.19586181640625
397.6597595214844,245.79232788085938
387.4284362792969,241.4238739013672
380.6074523925781,237.1339111328125
366.9657897949219,232.8299102783203
353.323974609375,228.5123748779297
336.2718200683594,224.13710021972656
319.2195129394531,219.70628356933594
302.1673889160156,215.22207641601562
285.1150817871094,210.68650817871094
271.4732971191406,206.14634704589844
251.0106658935547,201.51222229003906
230.5480194091797,196.78775024414062
210.08538818359375,191.97642517089844
189.6227569580078,187.08155822753906
0.0,182.10638427734375
0.0,177.0987548828125
0.0,172.1046600341797
0.0,167.03408813476562
0.0,161.93470764160156
0.0,156.80764770507812
0.0,151.69873046875
0.0,146.6520233154297
0.0,141.66513061523438
0.0,136.64622497558594
0.0,131.64129638671875
0.0,126.64981842041016
0.0,121.71603393554688
0.0,116.88248443603516
0.0,112.10054779052734
0.0,107.36824798583984
309.53497314453125,102.72843170166016
302.7139892578125,217.0754852294922
295.8931579589844,212.610107421875
289.07232666015625,208.22694396972656
289.07232666015625,204.0123748779297
289.07232666015625,199.95989990234375
285.66180419921875,196.01852416992188
285.66180419921875,192.22872924804688
278.84100341796875,188.49517822265625
272.02001953125,184.81570434570312
268.6095275878906,181.2329864501953
265.1991882324219,177.7432861328125
254.96786499023438,174.2535400390625
244.73655700683594,170.76370239257812
237.91558837890625,167.31857299804688
231.09475708007812,163.9164276123047
227.68426513671875,160.60037231445312
224.27392578125,157.36709594726562
220.86343383789062,154.21339416503906
214.04246520996094,151.0914764404297
200.40081787109375,147.91058349609375
196.9903106689453,144.80726623535156
0.0,141.64425659179688
0.0,138.5133819580078
0.0,135.45814514160156
0.0,132.430908203125
0.0,129.47532653808594
0.0,126.58866882324219
0.0,123.67874145507812
0.0,120.79121398925781
489.8236083984375,117.88045501708984
483.0027770996094,237.0364532470703
472.77130126953125,234.1249237060547
469.3609619140625,231.28060913085938
459.129638671875,228.41140747070312
455.71917724609375,225.6077880859375
452.30865478515625,222.86724853515625
445.4878234863281,220.142578125
435.25653076171875,217.38841247558594
428.4356994628906,214.65065002441406
418.2042541503906,211.8839111328125
411.3834228515625,209.13404846191406
404.56256103515625,206.40042114257812
397.7416076660156,203.6824188232422
390.9207763671875,200.9794158935547
380.6894836425781,198.24609375
373.86865234375,195.52838134765625
363.6371765136719,192.7808837890625
356.81634521484375,190.049560546875
349.99554443359375,187.333740234375
343.174560546875,184.6328582763672
339.76422119140625,181.9910888671875
336.3537292480469,179.4061737060547
329.53289794921875,176.83114624023438
322.7119445800781,174.265625
315.89111328125,171.70925903320312
305.6597900390625,169.11692810058594
298.83880615234375,166.53477478027344
288.6075134277344,163.9176483154297
278.3761901855469,161.2668914794922
268.1448974609375,158.5837860107422
257.91357421875,155.86959838867188
251.09275817871094,153.17027282714844
240.8614501953125,150.44049072265625
234.0404815673828,147.72616577148438
593.9955444335938,145.07147216796875
587.174560546875,266.430419921875
580.3536987304688,263.8004150390625
570.1224365234375,261.1372375488281
559.89111328125,258.4422302246094
553.0701293945312,255.7613525390625
546.249267578125,253.09405517578125
539.428466796875,250.43980407714844
529.197021484375,247.7533721923828
512.1448974609375,244.94644165039062
491.6822814941406,241.9788818359375
467.8091735839844,238.8121337890625
450.75701904296875,235.54336547851562
437.115234375,232.2212677001953
416.6526184082031,228.75836181640625
396.1900329589844,225.16006469726562
372.3169250488281,221.38682556152344
355.2646484375,217.53489685058594
341.62298583984375,213.65206909179688
331.3916931152344,209.78428649902344
314.33941650390625,205.84146118164062
304.10809326171875,201.91598510742188
290.46630859375,197.96243286132812
273.4141845703125,193.9371337890625
259.77239990234375,189.88760375976562
246.1306915283203,185.81475830078125
232.48890686035156,181.7195281982422
222.25759887695312,177.6475067138672
208.61581420898438,173.5530548095703
198.38450622558594,169.48178100585938
191.56369018554688,165.4775848388672
